source_airport,source_latitude,source_longitude,destination_airport,destination_latitude,destination_longitude
WAW,52.1656990051,20.967100143399996,PEK,40.080101013183594,116.58499908447266
BKK,13.681099891662598,100.74700164794922,DME,55.40879821777344,37.90629959106445
DME,55.40879821777344,37.90629959106445,BKK,13.681099891662598,100.74700164794922
TPE,25.0777,121.233002,HND,35.552299,139.779999
TPE,25.0777,121.233002,VIE,48.110298156738,16.569700241089
VIE,48.110298156738,16.569700241089,TPE,25.0777,121.233002
CCS,10.601194,-66.991222,HAV,22.989200592041016,-82.40910339355469
HAV,22.989200592041016,-82.40910339355469,CCS,10.601194,-66.991222
HAV,22.989200592041016,-82.40910339355469,EZE,-34.8222,-58.5358
HAV,22.989200592041016,-82.40910339355469,MAD,40.471926,-3.56264
HAV,22.989200592041016,-82.40910339355469,ORY,48.7233333,2.3794444
HAV,22.989200592041016,-82.40910339355469,SVO,55.972599,37.4146
MAD,40.471926,-3.56264,HAV,22.989200592041016,-82.40910339355469
SVO,55.972599,37.4146,HAV,22.989200592041016,-82.40910339355469
AMS,52.308601,4.76389,PEK,40.080101013183594,116.58499908447266
BKK,13.681099891662598,100.74700164794922,NBO,-1.31923997402,36.9277992249
HAN,21.221200942993164,105.80699920654297,PEK,40.080101013183594,116.58499908447266
ISB,33.560713,72.851613,PEK,40.080101013183594,116.58499908447266
NBO,-1.31923997402,36.9277992249,BKK,13.681099891662598,100.74700164794922
PEK,40.080101013183594,116.58499908447266,AMS,52.308601,4.76389
PEK,40.080101013183594,116.58499908447266,HAN,21.221200942993164,105.80699920654297
PEK,40.080101013183594,116.58499908447266,ISB,33.560713,72.851613
HND,35.552299,139.779999,KUL,2.745579957962,101.70999908447
ICN,37.46910095214844,126.45099639892578,KUL,2.745579957962,101.70999908447
KTM,27.6966,85.3591,KUL,2.745579957962,101.70999908447
KUL,2.745579957962,101.70999908447,HND,35.552299,139.779999
KUL,2.745579957962,101.70999908447,ICN,37.46910095214844,126.45099639892578
KUL,2.745579957962,101.70999908447,KTM,27.6966,85.3591
KUL,2.745579957962,101.70999908447,PEK,40.080101013183594,116.58499908447266
PEK,40.080101013183594,116.58499908447266,KUL,2.745579957962,101.70999908447
AMS,52.308601,4.76389,IAD,38.94449997,-77.45580292
IAD,38.94449997,-77.45580292,AMS,52.308601,4.76389
IAD,38.94449997,-77.45580292,ICN,37.46910095214844,126.45099639892578
IAD,38.94449997,-77.45580292,SVO,55.972599,37.4146
ICN,37.46910095214844,126.45099639892578,IAD,38.94449997,-77.45580292
SVO,55.972599,37.4146,IAD,38.94449997,-77.45580292
AMS,52.308601,4.76389,OSL,60.121,11.0502
ARN,59.651901245117,17.918600082397,ATH,37.9364013672,23.9444999695
ARN,59.651901245117,17.918600082397,BEG,44.8184013367,20.3090991974
ARN,59.651901245117,17.918600082397,BKK,13.681099891662598,100.74700164794922
ARN,59.651901245117,17.918600082397,BUD,47.42976,19.261093
ARN,59.651901245117,17.918600082397,CPH,55.617900848389,12.656000137329
ARN,59.651901245117,17.918600082397,FCO,41.8002778,12.2388889
ARN,59.651901245117,17.918600082397,LGW,51.148102,-0.190278
ARN,59.651901245117,17.918600082397,ORY,48.7233333,2.3794444
ARN,59.651901245117,17.918600082397,OSL,60.121,11.0502
ARN,59.651901245117,17.918600082397,PRG,50.1008,14.26
ARN,59.651901245117,17.918600082397,SXF,52.380001,13.5225
ATH,37.9364013672,23.9444999695,ARN,59.651901245117,17.918600082397
ATH,37.9364013672,23.9444999695,CPH,55.617900848389,12.656000137329
ATH,37.9364013672,23.9444999695,HEL,60.317199707031,24.963300704956
BEG,44.8184013367,20.3090991974,ARN,59.651901245117,17.918600082397
BEG,44.8184013367,20.3090991974,OSL,60.121,11.0502
BKK,13.681099891662598,100.74700164794922,ARN,59.651901245117,17.918600082397
BKK,13.681099891662598,100.74700164794922,OSL,60.121,11.0502
BUD,47.42976,19.261093,ARN,59.651901245117,17.918600082397
BUD,47.42976,19.261093,CPH,55.617900848389,12.656000137329
BUD,47.42976,19.261093,LGW,51.148102,-0.190278
BUD,47.42976,19.261093,OSL,60.121,11.0502
CPH,55.617900848389,12.656000137329,ARN,59.651901245117,17.918600082397
CPH,55.617900848389,12.656000137329,ATH,37.9364013672,23.9444999695
CPH,55.617900848389,12.656000137329,BUD,47.42976,19.261093
CPH,55.617900848389,12.656000137329,DUB,53.421299,-6.27007
CPH,55.617900848389,12.656000137329,LGW,51.148102,-0.190278
CPH,55.617900848389,12.656000137329,LIS,38.7813,-9.13592
CPH,55.617900848389,12.656000137329,MAD,40.471926,-3.56264
CPH,55.617900848389,12.656000137329,ORY,48.7233333,2.3794444
CPH,55.617900848389,12.656000137329,PRG,50.1008,14.26
CPH,55.617900848389,12.656000137329,SXF,52.380001,13.5225
DUB,53.421299,-6.27007,CPH,55.617900848389,12.656000137329
DUB,53.421299,-6.27007,HEL,60.317199707031,24.963300704956
DUB,53.421299,-6.27007,OSL,60.121,11.0502
FCO,41.8002778,12.2388889,ARN,59.651901245117,17.918600082397
FCO,41.8002778,12.2388889,OSL,60.121,11.0502
HEL,60.317199707031,24.963300704956,ATH,37.9364013672,23.9444999695
HEL,60.317199707031,24.963300704956,DUB,53.421299,-6.27007
HEL,60.317199707031,24.963300704956,LGW,51.148102,-0.190278
HEL,60.317199707031,24.963300704956,ORY,48.7233333,2.3794444
KBP,50.345001220703125,30.894699096679688,OSL,60.121,11.0502
LGW,51.148102,-0.190278,ARN,59.651901245117,17.918600082397
LGW,51.148102,-0.190278,BUD,47.42976,19.261093
LGW,51.148102,-0.190278,CPH,55.617900848389,12.656000137329
LGW,51.148102,-0.190278,HEL,60.317199707031,24.963300704956
LGW,51.148102,-0.190278,OSL,60.121,11.0502
LIS,38.7813,-9.13592,CPH,55.617900848389,12.656000137329
LIS,38.7813,-9.13592,OSL,60.121,11.0502
MAD,40.471926,-3.56264,CPH,55.617900848389,12.656000137329
ORY,48.7233333,2.3794444,ARN,59.651901245117,17.918600082397
ORY,48.7233333,2.3794444,CPH,55.617900848389,12.656000137329
ORY,48.7233333,2.3794444,HEL,60.317199707031,24.963300704956
ORY,48.7233333,2.3794444,OSL,60.121,11.0502
OSL,60.121,11.0502,AMS,52.308601,4.76389
OSL,60.121,11.0502,ARN,59.651901245117,17.918600082397
OSL,60.121,11.0502,BEG,44.8184013367,20.3090991974
OSL,60.121,11.0502,BKK,13.681099891662598,100.74700164794922
OSL,60.121,11.0502,BUD,47.42976,19.261093
OSL,60.121,11.0502,CPH,55.617900848389,12.656000137329
OSL,60.121,11.0502,DUB,53.421299,-6.27007
OSL,60.121,11.0502,FCO,41.8002778,12.2388889
OSL,60.121,11.0502,KBP,50.345001220703125,30.894699096679688
OSL,60.121,11.0502,LGW,51.148102,-0.190278
OSL,60.121,11.0502,LIS,38.7813,-9.13592
OSL,60.121,11.0502,ORY,48.7233333,2.3794444
OSL,60.121,11.0502,PRG,50.1008,14.26
OSL,60.121,11.0502,SXF,52.380001,13.5225
OSL,60.121,11.0502,VIE,48.110298156738,16.569700241089
OSL,60.121,11.0502,WAW,52.1656990051,20.967100143399996
PRG,50.1008,14.26,ARN,59.651901245117,17.918600082397
PRG,50.1008,14.26,CPH,55.617900848389,12.656000137329
PRG,50.1008,14.26,OSL,60.121,11.0502
SXF,52.380001,13.5225,ARN,59.651901245117,17.918600082397
SXF,52.380001,13.5225,CPH,55.617900848389,12.656000137329
SXF,52.380001,13.5225,OSL,60.121,11.0502
VIE,48.110298156738,16.569700241089,OSL,60.121,11.0502
WAW,52.1656990051,20.967100143399996,OSL,60.121,11.0502
AMS,52.308601,4.76389,DUB,53.421299,-6.27007
ARN,59.651901245117,17.918600082397,DUB,53.421299,-6.27007
ATH,37.9364013672,23.9444999695,DUB,53.421299,-6.27007
AUH,24.433000564575195,54.651100158691406,DUB,53.421299,-6.27007
BRU,50.901401519800004,4.48443984985,DUB,53.421299,-6.27007
BUD,47.42976,19.261093,DUB,53.421299,-6.27007
DUB,53.421299,-6.27007,AMS,52.308601,4.76389
DUB,53.421299,-6.27007,ARN,59.651901245117,17.918600082397
DUB,53.421299,-6.27007,ATH,37.9364013672,23.9444999695
DUB,53.421299,-6.27007,AUH,24.433000564575195,54.651100158691406
DUB,53.421299,-6.27007,BRU,50.901401519800004,4.48443984985
DUB,53.421299,-6.27007,BUD,47.42976,19.261093
DUB,53.421299,-6.27007,FCO,41.8002778,12.2388889
DUB,53.421299,-6.27007,IAD,38.94449997,-77.45580292
DUB,53.421299,-6.27007,LGW,51.148102,-0.190278
DUB,53.421299,-6.27007,LIS,38.7813,-9.13592
DUB,53.421299,-6.27007,MAD,40.471926,-3.56264
DUB,53.421299,-6.27007,PRG,50.1008,14.26
DUB,53.421299,-6.27007,SCQ,42.89630126953125,-8.415140151977539
DUB,53.421299,-6.27007,SXF,52.380001,13.5225
DUB,53.421299,-6.27007,VIE,48.110298156738,16.569700241089
DUB,53.421299,-6.27007,WAW,52.1656990051,20.967100143399996
FCO,41.8002778,12.2388889,DUB,53.421299,-6.27007
IAD,38.94449997,-77.45580292,DUB,53.421299,-6.27007
LGW,51.148102,-0.190278,DUB,53.421299,-6.27007
LIS,38.7813,-9.13592,DUB,53.421299,-6.27007
MAD,40.471926,-3.56264,DUB,53.421299,-6.27007
PRG,50.1008,14.26,DUB,53.421299,-6.27007
SCQ,42.89630126953125,-8.415140151977539,DUB,53.421299,-6.27007
SXF,52.380001,13.5225,DUB,53.421299,-6.27007
VIE,48.110298156738,16.569700241089,DUB,53.421299,-6.27007
WAW,52.1656990051,20.967100143399996,DUB,53.421299,-6.27007
ARN,59.651901245117,17.918600082397,IKA,35.416099548339844,51.152198791503906
IKA,35.416099548339844,51.152198791503906,ARN,59.651901245117,17.918600082397
IKA,35.416099548339844,51.152198791503906,KBL,34.565899,69.212303
KBL,34.565899,69.212303,IKA,35.416099548339844,51.152198791503906
HAV,22.989200592041016,-82.40910339355469,UIO,-0.129166666667,-78.3575
UIO,-0.129166666667,-78.3575,HAV,22.989200592041016,-82.40910339355469
ABV,9.006790161132812,7.263169765472412,ADD,8.97789001465,38.799301147499996
ACC,5.605189800262451,-0.16678600013256073,ADD,8.97789001465,38.799301147499996
ADD,8.97789001465,38.799301147499996,ABV,9.006790161132812,7.263169765472412
ADD,8.97789001465,38.799301147499996,ACC,5.605189800262451,-0.16678600013256073
ADD,8.97789001465,38.799301147499996,BEY,33.820899963378906,35.488399505615234
ADD,8.97789001465,38.799301147499996,BKK,13.681099891662598,100.74700164794922
ADD,8.97789001465,38.799301147499996,CAI,30.12190055847168,31.40559959411621
ADD,8.97789001465,38.799301147499996,CDG,49.012798,2.55
ADD,8.97789001465,38.799301147499996,FCO,41.8002778,12.2388889
ADD,8.97789001465,38.799301147499996,LHR,51.4706,-0.461941
ADD,8.97789001465,38.799301147499996,NBO,-1.31923997402,36.9277992249
ADD,8.97789001465,38.799301147499996,RUH,24.957599639892578,46.69879913330078
ARN,59.651901245117,17.918600082397,ADD,8.97789001465,38.799301147499996
BEY,33.820899963378906,35.488399505615234,ADD,8.97789001465,38.799301147499996
BKK,13.681099891662598,100.74700164794922,ADD,8.97789001465,38.799301147499996
BRU,50.901401519800004,4.48443984985,CDG,49.012798,2.55
CAI,30.12190055847168,31.40559959411621,ADD,8.97789001465,38.799301147499996
CDG,49.012798,2.55,ADD,8.97789001465,38.799301147499996
CDG,49.012798,2.55,BRU,50.901401519800004,4.48443984985
FCO,41.8002778,12.2388889,ADD,8.97789001465,38.799301147499996
IAD,38.94449997,-77.45580292,ADD,8.97789001465,38.799301147499996
LHR,51.4706,-0.461941,ADD,8.97789001465,38.799301147499996
NBO,-1.31923997402,36.9277992249,ADD,8.97789001465,38.799301147499996
RUH,24.957599639892578,46.69879913330078,ADD,8.97789001465,38.799301147499996
AMM,31.7226009369,35.9931983948,AUH,24.433000564575195,54.651100158691406
AMS,52.308601,4.76389,BEG,44.8184013367,20.3090991974
AUH,24.433000564575195,54.651100158691406,AMM,31.7226009369,35.9931983948
AUH,24.433000564575195,54.651100158691406,BEG,44.8184013367,20.3090991974
AUH,24.433000564575195,54.651100158691406,BEY,33.820899963378906,35.488399505615234
AUH,24.433000564575195,54.651100158691406,BGW,33.262500762900004,44.2346000671
AUH,24.433000564575195,54.651100158691406,CAI,30.12190055847168,31.40559959411621
AUH,24.433000564575195,54.651100158691406,DAC,23.843347,90.397783
AUH,24.433000564575195,54.651100158691406,DME,55.40879821777344,37.90629959106445
AUH,24.433000564575195,54.651100158691406,ICN,37.46910095214844,126.45099639892578
AUH,24.433000564575195,54.651100158691406,IKA,35.416099548339844,51.152198791503906
AUH,24.433000564575195,54.651100158691406,KTM,27.6966,85.3591
AUH,24.433000564575195,54.651100158691406,MNL,14.5086,121.019997
AUH,24.433000564575195,54.651100158691406,NRT,35.7647018433,140.386001587
AUH,24.433000564575195,54.651100158691406,RUH,24.957599639892578,46.69879913330078
BEG,44.8184013367,20.3090991974,AMS,52.308601,4.76389
BEG,44.8184013367,20.3090991974,AUH,24.433000564575195,54.651100158691406
BEG,44.8184013367,20.3090991974,LHR,51.4706,-0.461941
BEY,33.820899963378906,35.488399505615234,AUH,24.433000564575195,54.651100158691406
BGW,33.262500762900004,44.2346000671,AUH,24.433000564575195,54.651100158691406
CAI,30.12190055847168,31.40559959411621,AUH,24.433000564575195,54.651100158691406
DAC,23.843347,90.397783,AUH,24.433000564575195,54.651100158691406
DME,55.40879821777344,37.90629959106445,AUH,24.433000564575195,54.651100158691406
ICN,37.46910095214844,126.45099639892578,AUH,24.433000564575195,54.651100158691406
IKA,35.416099548339844,51.152198791503906,AUH,24.433000564575195,54.651100158691406
KTM,27.6966,85.3591,AUH,24.433000564575195,54.651100158691406
MNL,14.5086,121.019997,AUH,24.433000564575195,54.651100158691406
NRT,35.7647018433,140.386001587,AUH,24.433000564575195,54.651100158691406
RUH,24.957599639892578,46.69879913330078,AUH,24.433000564575195,54.651100158691406
DMK,13.9125995636,100.607002258,HAN,21.221200942993164,105.80699920654297
DMK,13.9125995636,100.607002258,SIN,1.35019,103.994003
HAN,21.221200942993164,105.80699920654297,DMK,13.9125995636,100.607002258
SIN,1.35019,103.994003,DMK,13.9125995636,100.607002258
GYD,40.467498779296875,50.04669952392578,KBL,34.565899,69.212303
GYD,40.467498779296875,50.04669952392578,SVO,55.972599,37.4146
KBL,34.565899,69.212303,ESB,40.128101348899996,32.995098114
KBL,34.565899,69.212303,GYD,40.467498779296875,50.04669952392578
SVO,55.972599,37.4146,GYD,40.467498779296875,50.04669952392578
ATH,37.9364013672,23.9444999695,STN,51.8849983215,0.234999999404
BUD,47.42976,19.261093,CIA,41.7994,12.5949
BUD,47.42976,19.261093,MAD,40.471926,-3.56264
BUD,47.42976,19.261093,STN,51.8849983215,0.234999999404
CIA,41.7994,12.5949,BUD,47.42976,19.261093
CIA,41.7994,12.5949,DUB,53.421299,-6.27007
CIA,41.7994,12.5949,MAD,40.471926,-3.56264
CIA,41.7994,12.5949,NYO,58.78860092163086,16.912200927734375
CIA,41.7994,12.5949,STN,51.8849983215,0.234999999404
CIA,41.7994,12.5949,WMI,52.451099,20.6518
DUB,53.421299,-6.27007,CIA,41.7994,12.5949
DUB,53.421299,-6.27007,LTN,51.874698638916016,-0.36833301186561584
DUB,53.421299,-6.27007,OTP,44.5711111,26.085
DUB,53.421299,-6.27007,STN,51.8849983215,0.234999999404
DUB,53.421299,-6.27007,WMI,52.451099,20.6518
LIS,38.7813,-9.13592,STN,51.8849983215,0.234999999404
LTN,51.874698638916016,-0.36833301186561584,DUB,53.421299,-6.27007
MAD,40.471926,-3.56264,BUD,47.42976,19.261093
MAD,40.471926,-3.56264,CIA,41.7994,12.5949
MAD,40.471926,-3.56264,SCQ,42.89630126953125,-8.415140151977539
MAD,40.471926,-3.56264,STN,51.8849983215,0.234999999404
NYO,58.78860092163086,16.912200927734375,CIA,41.7994,12.5949
NYO,58.78860092163086,16.912200927734375,STN,51.8849983215,0.234999999404
NYO,58.78860092163086,16.912200927734375,WMI,52.451099,20.6518
OTP,44.5711111,26.085,DUB,53.421299,-6.27007
OTP,44.5711111,26.085,STN,51.8849983215,0.234999999404
PRG,50.1008,14.26,STN,51.8849983215,0.234999999404
SCQ,42.89630126953125,-8.415140151977539,MAD,40.471926,-3.56264
SCQ,42.89630126953125,-8.415140151977539,STN,51.8849983215,0.234999999404
STN,51.8849983215,0.234999999404,ATH,37.9364013672,23.9444999695
STN,51.8849983215,0.234999999404,BUD,47.42976,19.261093
STN,51.8849983215,0.234999999404,CIA,41.7994,12.5949
STN,51.8849983215,0.234999999404,DUB,53.421299,-6.27007
STN,51.8849983215,0.234999999404,LIS,38.7813,-9.13592
STN,51.8849983215,0.234999999404,MAD,40.471926,-3.56264
STN,51.8849983215,0.234999999404,NYO,58.78860092163086,16.912200927734375
STN,51.8849983215,0.234999999404,OTP,44.5711111,26.085
STN,51.8849983215,0.234999999404,PRG,50.1008,14.26
STN,51.8849983215,0.234999999404,SCQ,42.89630126953125,-8.415140151977539
STN,51.8849983215,0.234999999404,SXF,52.380001,13.5225
STN,51.8849983215,0.234999999404,WMI,52.451099,20.6518
SXF,52.380001,13.5225,STN,51.8849983215,0.234999999404
WMI,52.451099,20.6518,CIA,41.7994,12.5949
WMI,52.451099,20.6518,DUB,53.421299,-6.27007
WMI,52.451099,20.6518,NYO,58.78860092163086,16.912200927734375
WMI,52.451099,20.6518,STN,51.8849983215,0.234999999404
SIN,1.35019,103.994003,SZB,3.130579948425293,101.54900360107422
SZB,3.130579948425293,101.54900360107422,SIN,1.35019,103.994003
BKK,13.681099891662598,100.74700164794922,CGK,-6.1255698204,106.65599823
CGK,-6.1255698204,106.65599823,BKK,13.681099891662598,100.74700164794922
CGK,-6.1255698204,106.65599823,HND,35.552299,139.779999
CGK,-6.1255698204,106.65599823,ICN,37.46910095214844,126.45099639892578
CGK,-6.1255698204,106.65599823,NRT,35.7647018433,140.386001587
CGK,-6.1255698204,106.65599823,PEK,40.080101013183594,116.58499908447266
CGK,-6.1255698204,106.65599823,SIN,1.35019,103.994003
HND,35.552299,139.779999,CGK,-6.1255698204,106.65599823
ICN,37.46910095214844,126.45099639892578,CGK,-6.1255698204,106.65599823
NRT,35.7647018433,140.386001587,CGK,-6.1255698204,106.65599823
PEK,40.080101013183594,116.58499908447266,CGK,-6.1255698204,106.65599823
SIN,1.35019,103.994003,CGK,-6.1255698204,106.65599823
DME,55.40879821777344,37.90629959106445,VIE,48.110298156738,16.569700241089
VIE,48.110298156738,16.569700241089,DME,55.40879821777344,37.90629959106445
BRU,50.901401519800004,4.48443984985,CPH,55.617900848389,12.656000137329
BRU,50.901401519800004,4.48443984985,PEK,40.080101013183594,116.58499908447266
BRU,50.901401519800004,4.48443984985,TXL,52.5597,13.2877
CPH,55.617900848389,12.656000137329,BRU,50.901401519800004,4.48443984985
PEK,40.080101013183594,116.58499908447266,BRU,50.901401519800004,4.48443984985
TXL,52.5597,13.2877,BRU,50.901401519800004,4.48443984985
AMS,52.308601,4.76389,ATH,37.9364013672,23.9444999695
ATH,37.9364013672,23.9444999695,AMS,52.308601,4.76389
ACC,5.605189800262451,-0.16678600013256073,MAD,40.471926,-3.56264
AMM,31.7226009369,35.9931983948,MAD,40.471926,-3.56264
ARN,59.651901245117,17.918600082397,MAD,40.471926,-3.56264
BRU,50.901401519800004,4.48443984985,SCQ,42.89630126953125,-8.415140151977539
CCS,10.601194,-66.991222,MAD,40.471926,-3.56264
CDG,49.012798,2.55,SCQ,42.89630126953125,-8.415140151977539
DME,55.40879821777344,37.90629959106445,MAD,40.471926,-3.56264
FCO,41.8002778,12.2388889,ORY,48.7233333,2.3794444
KBP,50.345001220703125,30.894699096679688,MAD,40.471926,-3.56264
LIM,-12.0219,-77.114305,MAD,40.471926,-3.56264
LIS,38.7813,-9.13592,MAD,40.471926,-3.56264
LIS,38.7813,-9.13592,ORY,48.7233333,2.3794444
MAD,40.471926,-3.56264,ACC,5.605189800262451,-0.16678600013256073
MAD,40.471926,-3.56264,AMM,31.7226009369,35.9931983948
MAD,40.471926,-3.56264,ARN,59.651901245117,17.918600082397
MAD,40.471926,-3.56264,CCS,10.601194,-66.991222
MAD,40.471926,-3.56264,DME,55.40879821777344,37.90629959106445
MAD,40.471926,-3.56264,KBP,50.345001220703125,30.894699096679688
MAD,40.471926,-3.56264,LIM,-12.0219,-77.114305
MAD,40.471926,-3.56264,LIS,38.7813,-9.13592
MAD,40.471926,-3.56264,PRG,50.1008,14.26
MAD,40.471926,-3.56264,SCL,-33.393001556396484,-70.78579711914062
MAD,40.471926,-3.56264,UIO,-0.129166666667,-78.3575
ORY,48.7233333,2.3794444,FCO,41.8002778,12.2388889
ORY,48.7233333,2.3794444,LIS,38.7813,-9.13592
PRG,50.1008,14.26,MAD,40.471926,-3.56264
SCL,-33.393001556396484,-70.78579711914062,MAD,40.471926,-3.56264
SCQ,42.89630126953125,-8.415140151977539,BRU,50.901401519800004,4.48443984985
SCQ,42.89630126953125,-8.415140151977539,CDG,49.012798,2.55
UIO,-0.129166666667,-78.3575,MAD,40.471926,-3.56264
AMS,52.308601,4.76389,IKA,35.416099548339844,51.152198791503906
BEY,33.820899963378906,35.488399505615234,IKA,35.416099548339844,51.152198791503906
ESB,40.128101348899996,32.995098114,IKA,35.416099548339844,51.152198791503906
GYD,40.467498779296875,50.04669952392578,IKA,35.416099548339844,51.152198791503906
IKA,35.416099548339844,51.152198791503906,AMS,52.308601,4.76389
IKA,35.416099548339844,51.152198791503906,BEY,33.820899963378906,35.488399505615234
IKA,35.416099548339844,51.152198791503906,ESB,40.128101348899996,32.995098114
IKA,35.416099548339844,51.152198791503906,GYD,40.467498779296875,50.04669952392578
IKA,35.416099548339844,51.152198791503906,KUL,2.745579957962,101.70999908447
IKA,35.416099548339844,51.152198791503906,LHR,51.4706,-0.461941
IKA,35.416099548339844,51.152198791503906,ORY,48.7233333,2.3794444
IKA,35.416099548339844,51.152198791503906,PEK,40.080101013183594,116.58499908447266
IKA,35.416099548339844,51.152198791503906,VIE,48.110298156738,16.569700241089
KUL,2.745579957962,101.70999908447,IKA,35.416099548339844,51.152198791503906
LHR,51.4706,-0.461941,IKA,35.416099548339844,51.152198791503906
ORY,48.7233333,2.3794444,IKA,35.416099548339844,51.152198791503906
PEK,40.080101013183594,116.58499908447266,IKA,35.416099548339844,51.152198791503906
SVO,55.972599,37.4146,IKA,35.416099548339844,51.152198791503906
VIE,48.110298156738,16.569700241089,IKA,35.416099548339844,51.152198791503906
AMM,31.7226009369,35.9931983948,BEY,33.820899963378906,35.488399505615234
BEY,33.820899963378906,35.488399505615234,AMM,31.7226009369,35.9931983948
DME,55.40879821777344,37.90629959106445,GYD,40.467498779296875,50.04669952392578
ESB,40.128101348899996,32.995098114,GYD,40.467498779296875,50.04669952392578
GYD,40.467498779296875,50.04669952392578,DME,55.40879821777344,37.90629959106445
GYD,40.467498779296875,50.04669952392578,ESB,40.128101348899996,32.995098114
GYD,40.467498779296875,50.04669952392578,KBP,50.345001220703125,30.894699096679688
GYD,40.467498779296875,50.04669952392578,PEK,40.080101013183594,116.58499908447266
GYD,40.467498779296875,50.04669952392578,PRG,50.1008,14.26
GYD,40.467498779296875,50.04669952392578,VIE,48.110298156738,16.569700241089
KBP,50.345001220703125,30.894699096679688,GYD,40.467498779296875,50.04669952392578
PEK,40.080101013183594,116.58499908447266,GYD,40.467498779296875,50.04669952392578
PRG,50.1008,14.26,GYD,40.467498779296875,50.04669952392578
VIE,48.110298156738,16.569700241089,GYD,40.467498779296875,50.04669952392578
BKK,13.681099891662598,100.74700164794922,HND,35.552299,139.779999
DME,55.40879821777344,37.90629959106445,NRT,35.7647018433,140.386001587
GMP,37.5583,126.791,HND,35.552299,139.779999
HND,35.552299,139.779999,BKK,13.681099891662598,100.74700164794922
HND,35.552299,139.779999,GMP,37.5583,126.791
HND,35.552299,139.779999,SIN,1.35019,103.994003
NRT,35.7647018433,140.386001587,DME,55.40879821777344,37.90629959106445
SIN,1.35019,103.994003,HND,35.552299,139.779999
FNJ,39.224098,125.669998,KUL,2.745579957962,101.70999908447
KUL,2.745579957962,101.70999908447,FNJ,39.224098,125.669998
BEG,44.8184013367,20.3090991974,BRU,50.901401519800004,4.48443984985
BEG,44.8184013367,20.3090991974,CPH,55.617900848389,12.656000137329
BEG,44.8184013367,20.3090991974,OTP,44.5711111,26.085
BEG,44.8184013367,20.3090991974,PRG,50.1008,14.26
BEG,44.8184013367,20.3090991974,SVO,55.972599,37.4146
BEG,44.8184013367,20.3090991974,VIE,48.110298156738,16.569700241089
BEG,44.8184013367,20.3090991974,WAW,52.1656990051,20.967100143399996
BRU,50.901401519800004,4.48443984985,BEG,44.8184013367,20.3090991974
CPH,55.617900848389,12.656000137329,BEG,44.8184013367,20.3090991974
LHR,51.4706,-0.461941,BEG,44.8184013367,20.3090991974
OTP,44.5711111,26.085,BEG,44.8184013367,20.3090991974
PRG,50.1008,14.26,BEG,44.8184013367,20.3090991974
SVO,55.972599,37.4146,BEG,44.8184013367,20.3090991974
VIE,48.110298156738,16.569700241089,BEG,44.8184013367,20.3090991974
WAW,52.1656990051,20.967100143399996,BEG,44.8184013367,20.3090991974
AMS,52.308601,4.76389,ICN,37.46910095214844,126.45099639892578
HAN,21.221200942993164,105.80699920654297,ICN,37.46910095214844,126.45099639892578
HND,35.552299,139.779999,ICN,37.46910095214844,126.45099639892578
ICN,37.46910095214844,126.45099639892578,AMS,52.308601,4.76389
ICN,37.46910095214844,126.45099639892578,HAN,21.221200942993164,105.80699920654297
ICN,37.46910095214844,126.45099639892578,HND,35.552299,139.779999
ICN,37.46910095214844,126.45099639892578,KTM,27.6966,85.3591
ICN,37.46910095214844,126.45099639892578,MAD,40.471926,-3.56264
ICN,37.46910095214844,126.45099639892578,NBO,-1.31923997402,36.9277992249
ICN,37.46910095214844,126.45099639892578,PRG,50.1008,14.26
ICN,37.46910095214844,126.45099639892578,RUH,24.957599639892578,46.69879913330078
ICN,37.46910095214844,126.45099639892578,SVO,55.972599,37.4146
ICN,37.46910095214844,126.45099639892578,VIE,48.110298156738,16.569700241089
KTM,27.6966,85.3591,ICN,37.46910095214844,126.45099639892578
MAD,40.471926,-3.56264,ICN,37.46910095214844,126.45099639892578
NBO,-1.31923997402,36.9277992249,ICN,37.46910095214844,126.45099639892578
PRG,50.1008,14.26,ICN,37.46910095214844,126.45099639892578
RUH,24.957599639892578,46.69879913330078,ICN,37.46910095214844,126.45099639892578
SVO,55.972599,37.4146,ICN,37.46910095214844,126.45099639892578
ACC,5.605189800262451,-0.16678600013256073,AMS,52.308601,4.76389
AMS,52.308601,4.76389,ACC,5.605189800262451,-0.16678600013256073
AMS,52.308601,4.76389,BRU,50.901401519800004,4.48443984985
AMS,52.308601,4.76389,BUD,47.42976,19.261093
AMS,52.308601,4.76389,CAI,30.12190055847168,31.40559959411621
AMS,52.308601,4.76389,EZE,-34.8222,-58.5358
AMS,52.308601,4.76389,HAV,22.989200592041016,-82.40910339355469
AMS,52.308601,4.76389,KBP,50.345001220703125,30.894699096679688
AMS,52.308601,4.76389,MAD,40.471926,-3.56264
AMS,52.308601,4.76389,MEX,19.4363,-99.072098
AMS,52.308601,4.76389,NRT,35.7647018433,140.386001587
AMS,52.308601,4.76389,OTP,44.5711111,26.085
AMS,52.308601,4.76389,PRG,50.1008,14.26
AMS,52.308601,4.76389,SIN,1.35019,103.994003
AMS,52.308601,4.76389,SVO,55.972599,37.4146
AMS,52.308601,4.76389,VIE,48.110298156738,16.569700241089
AMS,52.308601,4.76389,WAW,52.1656990051,20.967100143399996
BRU,50.901401519800004,4.48443984985,AMS,52.308601,4.76389
BUD,47.42976,19.261093,AMS,52.308601,4.76389
